Name|Description|Code|Image|Price|Sale Price|Category
Gourmet 12-Flavor Gummy Bears: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>High-brow bears with sophisticated fruity flavors, these delicious candy creatures are not your everyday gummy bear. Featuring an assortment of 12 gourmet flavors, you'll want to save these sweets for your favorite friends and family, and hide them from that crazy uncle who sometimes stops by to snack. Made with real fruit juice!<br><br><b>Flavors include: Orange, Pineapple, Apple, Watermelon, Lemon, Cherry, Banana, Lime, Strawberry, Raspberry, Grapefruit, and Grape.</b><br><br>
There are approximately 145 pieces per pound.<br><b>Bear Height:</b> 3/4 Inch<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of World's Best Gummis Gourmet 12-Flavors Gummy Bears Candy. Made in the USA.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|125747|/assets/item/regular/Gourmet-12flavor-gummybears-ff-125747.jpg|19.50|""|Gummy & Jelly Candy
Black Cherry Gummy Bears: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>The classic chewy candy bears now with a new color and a juicy, black cherry flavor! These tiny beasts are less ferocious and more delicious than their full-sized cousins. Adorning a sleek, black coat, these gummy bears are perfect for color-themed events such as Graduation parties. Display a dish of these for everyone to enjoy, or mix and match with other colors!<br><br>
There are approximately 145 pieces per pound.<br><b>Bear Height:</b> 3/4 Inch<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Black Cherry Gummy Bears Candy.<br><br>
Shipping Weight ~ 6 lbs.<br><br><b>DISCLAIMER:</b>  Color may vary from photographs. Manufacturing process often differs slightly with every batch. NO REFUNDS for COLOR variance.</div>
    "|132116|/assets/item/regular/black-cherry-gummy-bears-132116-ff.jpg|19.50|""|Gummy & Jelly Candy
White Pineapple Gummy Bears: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>The classic chewy candy bears featuring a new opaque white color and a juicy, pineapple flavor! Surprise guests at your soirée with these unique, tiny beasts that are less ferocious and more delicious than their full-sized cousins. Dressed for a white wedding, these gummy bears are perfect for receptions and other color-themed events. Display a dish of these for everyone to enjoy, or mix and match with other colors!<br><br>
There are approximately 145 pieces per pound.<br><b>Bear Height:</b> 3/4 Inch<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of White Pineapple Gummy Bears Candy.<br><br>
Shipping Weight ~ 6 lbs.<br><br><b>DISCLAIMER:</b>  Color may vary from photographs.  Manufacturing  process often differs slightly with every batch. NO REFUNDS for COLOR  variance.</div>
    "|132117|/assets/item/regular/white-pineapple-gummy-bears-132117-ff.jpg|19.50|""|Gummy & Jelly Candy
Haribo Gummi Techno Bears: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Cute, fruity gummi bears in radical techno colors!<br><br>
There are approximately 100 pieces per pound.<br><strong>Bear Height:</strong> 1 Inch<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Haribo Techno Bears Candy.<br>
Imported from Europe.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|127210|/assets/item/regular/haribo-techno-gummi-bears.jpg|19.50|""|Gummy & Jelly Candy
Splat 1-Inch Jawbreakers Candy: 850-Piece Case|"
   
        <br><p id=""longDescription""></p>
<div>Like a Jackson Pollock abstract expressionist drip painting, each of these yummy jawbreakers features a splattering of whimsical colors and designs...a mini candy masterpiece!<br><br><strong>Ball Diameter:</strong> 1 Inch<br><br>
Unit Cost = $0.10/piece.<br><br>
Case contains 850 colorful Splat Jawbreakers.<br>
Made in Canada.<br><br>
Shipping Weight ~ 27 lbs. Kosher Certified.</div>
    "|128220|/assets/item/regular/splat-jawbreakers.jpg|85.00|""|Jawbreakers Candy
Enormous 4-Inch Jawbreaker Candy Ball|"
   
        <br><p id=""longDescription""></p>
<div>The world's largest jawbreaker! Weighing in at nearly 2 pounds, this enormous candy ball might qualify as a planetary body if it were orbiting in outer space. Makes the perfect gift for the candy lover in your life.<br><br><b>Ball Diameter:</b> 4 Inches<br><br>
Shipping Weight ~ 2.5 lbs. Made in Canada.</div>
    "|125612|/assets/item/regular/image-125612.jpg|9.90|""|Jawbreakers Candy
Paintball Giant Jawbreaker Pops: 24-Piece Box|"
   
        <br><p id=""longDescription""></p>
<div>Giant jawbreakers on a stick! Each huge candy ball has been splattered with colors.... as if blasted by candy paint balls.<br><br><b>Sucker Specifications-</b><br>
Ball Diameter: 1.5 Inches<br>
Total Length: 4.75 Inches<br><br>
Unit Price = $1.65/pop.<br><br>
Box contains 24 Paintball Giant Jawbreaker Pops, each with a net weight of 2.3 ounces.<br><br>
Shipping Weight ~ 5 lbs.</div>
    "|127252|/assets/item/regular/image-127252.jpg|39.60|""|Jawbreakers Candy
Jaw Busters Jawbreakers Candy -Wrapped: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>From Ferrara Pan, the makers of the Atomic Fireball, fruit-flavored jawbreakers in assorted colors!<br><br>
There are approximately 50 pieces per pound.<br><b>Ball Diameter:</b> 3/4 Inch<br><br>
Unit Price = $3.00/lb.<br><br>
Bag contains 5 pounds of wrapped Jaw Busters Jawbreakers Candy.<br>
Made in the USA.<br><br>
Shipping Weight ~ 6 lbs.  Kosher Certified.</div>
    "|126870|/assets/item/regular/jaw-busters-jawbreakers-126870.jpg|15.00|""|Jawbreakers Candy
Hot Pink Sugar Candy Beads: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Tiny sweet tart candy balls in bright pink. Perfect for creating colorful candy bowls and candy crafts alike!<br>
From our Designer Series of candies.<br><br>
There are approximately 1,700 pieces per pound.<br><b>Ball Diameter:</b> 1/4 Inch<br><br>
Unit Price = $11.90/lb.<br><br>
Bag contains 5 pounds of Hot Pink Sweet Tarts Candy Beads.<br>
Made in Canada.<br><br>
Shipping Weight ~ 6 lbs. Kosher Certified.</div>
    "|125917|/assets/item/regular/image-125917.jpg|59.50|""|Jawbreakers Candy
Lavender Purple Sugar Candy Beads: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>These tiny candy beads, with their glossy pearlescent finish, look stunning in a glass candy dish. If you’re creating a purple candy buffet, these lavender beauties are something of a ""must-have"". They also make elegant toppings for your baked goods and, if you have any left, they’re perfect in wedding favor bags. <br><br>
There are approximately 1,700 pieces per pound.<br><b>Ball Diameter:</b> 1/4 Inch<br><br>
Unit Price = $11.90/lb.<br><br>
Bag contains 5 pounds of Petite Lavender Purple Jawbreaker Candy Balls.<br>
Made in Canada.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|126348|/assets/item/regular/image-126348.jpg|59.50|""|Jawbreakers Candy
Pastel Blue Sugar Candy Beads: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Tiny sweet tart candy balls in pastel blue. Perfect for creating colorful candy bowls and candy crafts alike!<br>
From our Designer Series of candies.<br><br>
There are approximately 1,700 pieces per pound.<br><b>Ball Diameter:</b> 1/4 Inch<br><br>
Unit Price = $11.90/lb.<br><br>
Bag contains 5 pounds of Pastel Blue Sweet Tarts Candy Beads.<br>
Made in Canada.<br><br>
Shipping Weight ~ 6 lbs. Kosher Certified.</div>
    "|126211|/assets/item/regular/image-126211.jpg|59.50|""|Jawbreakers Candy
Lime Green Sugar Candy Beads: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Tiny sweet tart candy balls in lime green. Perfect for creating colorful candy bowls and candy crafts alike!<br>
From our Designer Series of candies.<br><br>
There are approximately 1,700 pieces per pound.<br><b>Ball Diameter:</b> 1/4 Inch<br><br>
Unit Price = $11.90/lb.<br><br>
Bag contains 5 pounds of Lime Green Sweet Tarts Candy Beads.<br>
Made in Canada.<br><br>
Shipping Weight ~ 6 lbs. Kosher Certified.</div>
    "|126035|/assets/item/regular/image-126035.jpg|59.50|""|Jawbreakers Candy
Red Sugar Candy Beads: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Tiny sweet tart candy balls in bright red. Perfect for creating colorful candy bowls and candy crafts alike!<br>
From our Designer Series of candies.<br><br>
There are approximately 1,700 pieces per pound.<br><b>Ball Diameter:</b> 1/4 Inch<br><br>
Unit Price = $11.90/lb.<br><br>
Bag contains 5 pounds of Red Sweet Tarts Candy Beads.<br>
Made in Canada.<br><br>
Shipping Weight ~ 6 lbs. Kosher Certified.</div>
    "|126406|/assets/item/regular/image-126406.jpg|59.50|""|Jawbreakers Candy
Orange Sugar Candy Beads: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Tiny sweet tart candy balls in bright orange. Perfect for creating colorful candy bowls and candy crafts alike!<br>
From our Designer Series of candies.<br><br>
There are approximately 1,700 pieces per pound.<br><b>Ball Diameter:</b> 1/4 Inch<br><br>
Unit Price = $11.90/lb.<br><br>
Bag contains 5 pounds of Orange Sweet Tarts Candy Beads.<br>
Made in Canada.<br><br>
Shipping Weight ~ 6 lbs. Kosher Certified.</div>
    "|126200|/assets/item/regular/image-126200.jpg|59.50|""|Jawbreakers Candy
Yellow Sugar Candy Beads: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Tiny sweet tart candy balls in bright yellow. Perfect for creating colorful candy bowls and candy crafts alike!<br>
From our Designer Series of candies.<br><br>
There are approximately 1,700 pieces per pound.<br><b>Ball Diameter:</b> 1/4 Inch<br><br>
Unit Price = $11.90/lb.<br><br>
Bag contains 5 pounds of Yellow Sweet Tarts Candy Beads.<br>
Made in Canada.<br><br>
Shipping Weight ~ 6 lbs. Kosher Certified.</div>
    "|126737|/assets/item/regular/image-126737.jpg|59.50|""|Jawbreakers Candy
Black Sugar Candy Beads: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Tiny sweet tart candy balls in distinguished black. Perfect for creating colorful candy bowls and candy crafts alike!<br>
From our Designer Series of candies.<br><br>
There are approximately 1,700 pieces per pound.<br><b>Ball Diameter:</b> 1/4 Inch<br><br>
Unit Price = $11.90/lb.<br><br>
Bag contains 5 pounds of Black Sweet Tarts Candy Beads.<br>
Made in Canada.<br><br>
Shipping Weight ~ 6 lbs. Kosher Certified.</div>
    "|125177|/assets/item/regular/image-125177.jpg|59.50|""|Jawbreakers Candy
Pearl White Sugar Candy Beads: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Tiny sweet tart candy balls in iridescent pearl white. Perfect for creating colorful candy bowls and candy crafts alike!<br>
From our Designer Series of candies.<br><br>
There are approximately 1,700 pieces per pound.<br><b>Ball Diameter:</b> 1/4 Inch<br><br>
Unit Price = $11.90/lb.<br><br>
Bag contains 5 pounds of Pearl White Sweet Tarts Candy Beads.<br>
Made in Canada.<br><br>
Shipping Weight ~ 6 lbs. Kosher Certified.</div>
    "|126244|/assets/item/regular/image-126244.jpg|59.50|""|Jawbreakers Candy
Giant Jawbreaker Lollipops - Assorted Colors: 12-Piece Box|"
   
        <br><p id=""longDescription""></p>
<div>Giant jawbreakers in assorted colors with a handy stick for greater licking leverage!<br><br>
Each jawbreaker center contains powdery candy.<br><br>
Unit Price = $3.30/pop.<br><br>
Display box contains 12 Psychedelic Jawbreaker Lollipops. <br><br>
Shipping Weight ~ 10 lbs.</div>
    "|128445|/assets/item/regular/Worlds-Largest-Jawbreaker-Assorted-im-128445.jpg|39.60|""|Jawbreakers Candy
Giant Jawbreaker Lollipops - Psychedelic: 12-Piece Box|"
   
        <br><p id=""longDescription""></p>
<div>Giant psychedelic jawbreakers with a handy stick for greater licking leverage!<br><br>
Each jawbreaker center contains powdery candy.<br><br>
Unit Price = $3.30/pop.<br><br>
Display box contains 12 Psychedelic Jawbreaker Lollipops. <br><br>
Shipping Weight ~ 10 lbs.</div>
    "|127938|/assets/item/regular/Worlds-Largest-Jawbreaker-psychedelic-im-127938.jpg|39.60|""|Jawbreakers Candy
Micro Psychedelic White 1/4-Inch Jawbreakers: 10LB Case|"
   
        <br><p id=""longDescription""></p>
<div>White, color-splattered jawbreakers! Because of their tiny size and the panning process used to manufacture them, these candies are soft, unlike pressed dextrose candy pieces.<br><br><b>Jawbreaker Diameter:</b> 1/4 Inch<br><br>
Unit Price = $3.95/lb.<br><br>
Case contains 10 pounds of Micro Psychedelic Jawbreakers Candy.<br><br>
Made in the USA.<br><br>
Shipping Weight ~ 11 lbs. Kosher Certified.</div>
    "|126842|/assets/item/regular/jawbreakers-candy-126842.jpg|39.50|""|Jawbreakers Candy
Micro Assorted Colors 1/4-Inch Jawbreakers: 10LB Case|"
   
        <br><p id=""longDescription""></p>
<div>Tiny, colorful jawbreakers that will jostle about in your mouth as you suck on handfuls at a time! Because of their small size and the panning process used to manufacture them, these candies are actually soft, unlike pressed dextrose candies such as Tart-n-Tiny's.<br><br><b>Jawbreaker Diameter:</b> 1/4 Inch<br><br>
Unit Price = $3.95/lb.<br><br>
Case contains 10 pounds of Assorted Colors Micro Jawbreakers Candy.<br><br>
Made in the USA.<br><br>
Shipping Weight ~ 11 lbs. Kosher Certified.</div>
    "|126843|/assets/item/regular/jawbreakers-candy-126843.jpg|39.50|""|Jawbreakers Candy
Bruiser 1/2-Inch Jawbreakers: 28LB Case|"
   
        <br><p id=""longDescription""></p>
<div>White, color-splattered jawbreakers.<br><br><b>Jawbreaker Diameter:</b> 1/2 Inch<br><br>
Unit Price = $4.50/lb.<br><br>
Case contains 28 pounds of Bruiser 1/2-Inch Jawbreakers.<br><br>
Made in the USA.<br><br>
Shipping Weight ~ 29 lbs. Kosher Certified.</div>
    "|128866|/assets/item/regular/jawbreakers-candy-128866.jpg|126.00|""|Jawbreakers Candy
Bruiser 1-1/4-Inch Jawbreakers: 27LB Case|"
   
        <br><p id=""longDescription""></p>
<div>White, color-splattered jawbreakers!<br><br>
There are approximately 18 pieces per pound.<br><b>Jawbreaker Diameter:</b> 1 1/4 Inch<br><br>
Unit Price = $3.30/lb.<br><br>
Case contains 27 pounds of yummy Jawbreakers Candy.<br>
Made in the USA.<br><br>
Shipping Weight ~ 28 lbs. Kosher Certified.</div>
    "|125315|/assets/item/regular/jawbreakers-candy-125315.jpg|89.10|""|Jawbreakers Candy
Bruiser 1-3/4-Inch Jawbreakers: 24LB Case|"
   
        <br><p id=""longDescription""></p>
<div>White, color-splattered jawbreakers!<br><br><b>Jawbreaker Diameter:</b> 1 3/4 Inch<br><br>
Unit Price = $3.70/lb.<br><br>
Case contains 24 pounds of yummy Jawbreakers Candy.<br><br>
Made in the USA.<br><br>
Shipping Weight ~ 25 lbs. Kosher Certified.</div>
    "|128175|/assets/item/regular/jawbreakers-candy-128175.jpg|88.80|""|Jawbreakers Candy
Jelly Belly Jelly Beans: 10LB Case|"
   
        <br><p id=""longDescription""></p>
    "|""|/assets/item/regular/image-126780.jpg|79.50 - 99.50|""|Jelly Beans
Wonka SweeTarts Jelly Beans Candy: 14-Ounce Bag|"
   
        <br><p id=""longDescription""></p>
<div>Get two classic candies in one bite! A great choice for those who love jelly beans, but desire the splash of refreshing citrus flavors. Comes in an assortment of <b>Orange, Lemon, Lime, Blue Punch, Grape, and Cherry</b>.<br><br>
Bag contains 14 ounces of Wonka SweeTarts Jelly Beans Candy...that's about 225 pieces.<br><br>
Shipping Weight ~ 1.5 lb.</div>
    "|126550|/assets/item/regular/icon-126550.jpg|3.50|""|Jelly Beans
Wonka Nerds Bumpy Jelly Beans: 13-Ounce Bag|"
   
        <br><p id=""longDescription""></p>
<div>That wacky Willy Wonka has done it again! An amazing new candy invention.... BUMPY JELLY BEANS! These yummy jelly beans have a crunchy Nerds shell and a chewy, fruity inside. Bumpy 'n Lumpy, Crunchy 'n Chewy, Tangy 'n Sweet Jelly Beans. Assortment includes 5 fabulous flavors: <b>Orange, Lemon, Strawberry, Watermelon, and Grape.</b><br><br>
Bag contains 13 ounces of Wonka Nerds Bumpy Jelly Beans Candy...that's about 200 pieces.<br><br>
Shipping Weight ~ 1 lb.</div>
    "|126151|/assets/item/regular/icon-126151.jpg|3.50|""|Jelly Beans
